image_stem,seed,edit_count,families,total_refined_area_ratio,min_visible_change_ratio,mean_gray_difference,status
258,1,3,"A_small_low_contrast,B_diffuse_texture,C_crack_like_structural_evolution",0.04255859375,0.930576070901034,12.442817701785131,PASS
259,1,1,B_diffuse_texture,0.07812255859375,0.9702546998180716,10.129472796024876,PASS
26,1,1,C_crack_like_structural_evolution,0.00160400390625,1.0,28.90603957382039,PASS
260,1,3,"B_diffuse_texture,C_crack_like_structural_evolution,D_boundary_evolution",0.0942822265625,0.9818687730006284,16.286422313615212,PASS
261,1,1,B_diffuse_texture,0.1407763671875,0.9761969255773008,10.709071554923518,PASS
263,1,2,"B_diffuse_texture,B_diffuse_texture",0.07190673828125,0.9733799237611181,26.12142827227864,PASS
264,1,2,"D_boundary_evolution,A_small_low_contrast",0.01056640625,0.9116214335421016,21.89783226468163,PASS
265,1,1,A_small_low_contrast,0.0006640625,0.7838616714697406,6.702205882352942,PASS
266,1,2,"A_small_low_contrast,A_small_low_contrast",0.0045556640625,0.8856868395773295,8.049633497555053,PASS
268,1,1,B_diffuse_texture,0.1496484375,0.9609029628468412,38.122101066953796,PASS
269,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.00421875,0.8893499308437067,20.880620735893814,PASS
27,1,3,"B_diffuse_texture,D_boundary_evolution,A_small_low_contrast",0.1627294921875,0.9285714285714286,37.5904424491865,PASS
270,1,3,"B_diffuse_texture,D_boundary_evolution,D_boundary_evolution",0.15319091796874998,0.9712755598831548,41.1506510503346,PASS
271,1,2,"B_diffuse_texture,A_small_low_contrast",0.027744140624999997,0.8701421800947867,18.95204568718802,PASS
272,1,2,"A_small_low_contrast,D_boundary_evolution",0.01499267578125,0.8342696629213483,17.95035099022394,PASS
273,1,2,"B_diffuse_texture,A_small_low_contrast",0.14718994140625,0.7061909758656874,61.07594527411041,PASS
274,1,2,"A_small_low_contrast,C_crack_like_structural_evolution",0.00489501953125,0.8436080467229072,20.575111893071462,PASS
275,1,3,"B_diffuse_texture,A_small_low_contrast,B_diffuse_texture",0.188173828125,0.9715383640893543,25.597067158678314,PASS
276,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,D_boundary_evolution",0.0127734375,0.9587912087912088,26.270646573419427,PASS
277,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,B_diffuse_texture",0.1233544921875,0.9713506139154161,26.659372112457902,PASS
278,1,3,"A_small_low_contrast,D_boundary_evolution,C_crack_like_structural_evolution",0.013837890625,0.9139344262295082,19.95856654824673,PASS
279,1,2,"A_small_low_contrast,A_small_low_contrast",0.00507568359375,0.8986636971046771,6.902684286666201,PASS
28,1,3,"D_boundary_evolution,D_boundary_evolution,C_crack_like_structural_evolution",0.02364013671875,1.0,31.65800495126956,PASS
281,1,3,"D_boundary_evolution,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.01466552734375,1.0,31.047670233308565,PASS
282,1,1,D_boundary_evolution,0.00885009765625,1.0,28.534102068965517,PASS
283,1,2,"D_boundary_evolution,B_diffuse_texture",0.049248046875,0.9616828973330788,20.29248918694278,PASS
284,1,3,"D_boundary_evolution,A_small_low_contrast,C_crack_like_structural_evolution",0.01823974609375,0.8652246256239601,21.31669493478159,PASS
285,1,1,A_small_low_contrast,0.0025341796875,0.8466557911908646,5.727360308285164,PASS
286,1,3,"D_boundary_evolution,C_crack_like_structural_evolution,B_diffuse_texture",0.15535644531249998,0.9767364572947823,19.66671514649541,PASS
287,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,A_small_low_contrast",0.12626220703125,0.8571428571428571,15.554323805087884,PASS
288,1,3,"C_crack_like_structural_evolution,B_diffuse_texture,C_crack_like_structural_evolution",0.08613037109375,0.9948770491803278,53.03248520624069,PASS
289,1,3,"B_diffuse_texture,B_diffuse_texture,A_small_low_contrast",0.11257080078125001,0.8855237789203085,36.982206793311576,PASS
29,1,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,D_boundary_evolution",0.02015380859375,1.0,30.496297523106907,PASS
290,1,3,"C_crack_like_structural_evolution,C_crack_like_structural_evolution,B_diffuse_texture",0.13556640625,0.9394077608588871,23.47981679225055,PASS
291,1,1,A_small_low_contrast,0.0019482421875,0.8489361702127659,7.333333333333333,PASS
292,1,2,"D_boundary_evolution,C_crack_like_structural_evolution",0.01068115234375,0.9889867841409692,30.226875136685173,PASS
294,1,2,"C_crack_like_structural_evolution,B_diffuse_texture",0.08639892578125001,0.9707090297187839,17.800503250401064,PASS
295,1,1,B_diffuse_texture,0.052216796875,0.9910569482415087,12.033633719842904,PASS
296,1,2,"B_diffuse_texture,A_small_low_contrast",0.04686279296875,0.9230182926829268,10.009419610715534,PASS
297,1,3,"D_boundary_evolution,A_small_low_contrast,B_diffuse_texture",0.1087060546875,0.9285714285714286,42.717283957010785,PASS
299,1,1,B_diffuse_texture,0.1214501953125,0.991114121772394,70.88657395569491,PASS
3,1,2,"A_small_low_contrast,B_diffuse_texture",0.12383544921875,0.8891089108910891,10.314014985187578,PASS
300,1,3,"A_small_low_contrast,C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.00746337890625,0.8526315789473684,21.620118956354684,PASS
301,1,2,"A_small_low_contrast,B_diffuse_texture",0.15052734375,0.9084158415841584,40.08010463215259,PASS
302,1,2,"C_crack_like_structural_evolution,C_crack_like_structural_evolution",0.0079248046875,1.0,35.23797150348734,PASS
303,1,1,D_boundary_evolution,0.00800537109375,0.9802690582959641,17.97636870997255,PASS
304,1,1,D_boundary_evolution,0.00972412109375,1.0,25.252266633191063,PASS
305,1,2,"A_small_low_contrast,D_boundary_evolution",0.009521484375,0.9246353322528363,17.551734393280345,PASS
306,1,1,A_small_low_contrast,0.00081298828125,0.9224376731301939,5.960960960960961,PASS
307,1,3,"B_diffuse_texture,A_small_low_contrast,A_small_low_contrast",0.10712402343750001,0.8999106344950849,8.580362272007994,PASS
31,1,1,B_diffuse_texture,0.15642578125,0.969627264335114,51.59691611000125,PASS
311,1,2,"B_diffuse_texture,C_crack_like_structural_evolution",0.0122900390625,0.9587628865979382,19.511513684663804,PASS
